FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS_x,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_y,Zip,Num_Empl,State,mactID
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2010,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,166.56085149999998,gallons,22.98539751,0.0026239040000000003,1787,B MW Manufacturing Co,HB01,1,61.0,1000.0,Gas 1,350,336,29651,>1000,SC,2758
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2010,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,166.56085149999998,gallons,22.98539751,0.0026239040000000003,1787,B MW Manufacturing Co,HB02,1,61.0,500.0,Gas 1,350,336,29651,>1000,SC,2759
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2010,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,166.56085149999998,gallons,22.98539751,0.0026239040000000003,1787,B MW Manufacturing Co,HB03,1,61.0,2500.0,Gas 1,350,336,29651,>1000,SC,2760
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2011,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,58.7861829,gallons,8.11249324,0.000926084,1789,B MW Manufacturing Co,HB01,1,61.0,1000.0,Gas 1,350,336,29651,>1000,SC,2758
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2011,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,58.7861829,gallons,8.11249324,0.000926084,1789,B MW Manufacturing Co,HB02,1,61.0,500.0,Gas 1,350,336,29651,>1000,SC,2759
1005880,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111,2011,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,mmBtu/hr,,,58.7861829,gallons,8.11249324,0.000926084,1789,B MW Manufacturing Co,HB03,1,61.0,2500.0,Gas 1,350,336,29651,>1000,SC,2760
1000869,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121,2012,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),249.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,1852,Kimberly Clark Chester,Boiler #9 (ID 034),1,249.0,800.0,Gas 1,350,321,19013,500-999,PA,1420
1000869,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121,2018,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),249.0,mmBtu/hr,,,586612781.0,scf,608826.0105,69.50068613,8272,Kimberly Clark Chester,Boiler #9 (ID 034),1,249.0,800.0,Gas 1,350,321,19013,500-999,PA,1420
1000869,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121,2017,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),249.0,mmBtu/hr,,,534003600.0,scf,554919.7908,63.34700809,8274,Kimberly Clark Chester,Boiler #9 (ID 034),1,249.0,800.0,Gas 1,350,321,19013,500-999,PA,1420
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2011,GP-MPF-Greer-Site,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2662,Mitsubishi Polyester Film,Steam Boiler 3 (4GSBBOI3S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2848
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2011,GP-MPF-Greer-Site,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2662,Mitsubishi Polyester Film,Steam Boiler 4 (4GSBBOI4S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2849
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2012,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2810,Mitsubishi Polyester Film,Steam Boiler 3 (4GSBBOI3S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2848
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2012,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2810,Mitsubishi Polyester Film,Steam Boiler 4 (4GSBBOI4S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2849
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2011,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2812,Mitsubishi Polyester Film,Steam Boiler 3 (4GSBBOI3S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2848
1004315,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113,2011,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,mmBtu/hr,,,0.0,gallons,0.0,0.0,2812,Mitsubishi Polyester Film,Steam Boiler 4 (4GSBBOI4S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,SC,2849
1005086,SANTEE PRINT WORKS INCORPORATED,45085.0,SUMTER COUNTY,313311,2012,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),175.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2807,Santee Print Works,BL04,1,175.0,6000.0,Gas 1,350,313,29153,100-499,SC,2868
1005086,SANTEE PRINT WORKS INCORPORATED,45085.0,SUMTER COUNTY,313310,2012,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),175.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2809,Santee Print Works,BL04,1,175.0,6000.0,Gas 1,350,313,29153,100-499,SC,2868
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2010,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2941,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2010,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2941,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2014,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2942,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2014,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2942,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2012,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,1028.202115,gallons,141.8918919,0.016197705,2943,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2012,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,1028.202115,gallons,141.8918919,0.016197705,2943,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2011,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,587.5440658,gallons,81.08108108,0.009255830999999999,2944,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2011,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,587.5440658,gallons,81.08108108,0.009255830999999999,2944,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2986,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2986,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2987,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2987,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2988,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2988,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2989,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2989,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,60202.0,tons,1129589.632,128.9485881,11380,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,60202.0,tons,1129589.632,128.9485881,11380,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54677.0,tons,1027799.03,117.3286564,11381,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54677.0,tons,1027799.03,117.3286564,11381,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,51493.0,tons,967811.1,110.48071920000001,11382,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2016,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,51493.0,tons,967811.1,110.48071920000001,11382,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54833.0,tons,1032910.56,117.91216440000001,11383,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54833.0,tons,1032910.56,117.91216440000001,11383,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,60292.0,tons,1131292.334,129.1429605,11384,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2017,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,60292.0,tons,1131292.334,129.1429605,11384,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54833.0,tons,1032910.41,117.9121473,11385,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2015,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,54833.0,tons,1032910.41,117.9121473,11385,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,61926.0,tons,1169004.5359999998,133.4480064,11386,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,61926.0,tons,1169004.5359999998,133.4480064,11386,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,61286.0,tons,1157081.854,132.0869696,11387,American Crystal Hillsboro,Boiler 1,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2249
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313,2018,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,237.0,mmBtu/hr,61286.0,tons,1157081.854,132.0869696,11387,American Crystal Hillsboro,Boiler 2,1,237.0,8000.0,Coal,400,311,58045,100-499,ND,2250
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2014,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2945,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2990,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2991,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2992,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,2993,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2013,GP-1,OCS (Other combustion source),Other Oil (>401 deg F),Tier 1 (Equation C-1),165.0,mmBtu/hr,,,0.0,gallons,0.0,0.0,3838,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,BL3,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,165.0,mmBtu/hr,30953.5,tons,581990.5641,66.43727901,11343,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,28607.0,tons,539609.71,61.59928196,11344,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,28607.0,tons,539609.71,61.59928196,11344,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,33976.0,tons,640878.3173,73.15962527,11345,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,33976.0,tons,640878.3173,73.15962527,11345,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,32668.0,tons,614508.95,70.14942352,11346,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,32668.0,tons,614508.95,70.14942352,11346,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,30953.5,tons,581989.1269,66.43711495,11347,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,30953.5,tons,581989.1269,66.43711495,11347,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,33976.0,tons,642288.4758,73.32060226,11348,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,33976.0,tons,642288.4758,73.32060226,11348,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,30953.5,tons,581989.1269,66.43711495,11349,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2016,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,30953.5,tons,581989.1269,66.43711495,11349,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,BL3,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,165.0,mmBtu/hr,28607.0,tons,539609.71,61.59928196,11350,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,32668.0,tons,614508.95,70.14942352,11351,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,BL2,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,32668.0,tons,614508.95,70.14942352,11351,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2017,BL3,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,165.0,mmBtu/hr,32668.0,tons,614508.95,70.14942352,11352,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2018,BL3,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,165.0,mmBtu/hr,33976.0,tons,640878.3173,73.15962527,11353,American Crystal Moorhead,Boiler 3,1,165.0,7200.0,Coal,400,311,56560,100-499,MN,1906
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,28607.0,tons,539609.71,61.59928196,11354,American Crystal Moorhead,Boiler 1,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1904
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,27027.0,CLAY,311313,2015,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),,,137.0,mmBtu/hr,28607.0,tons,539609.71,61.59928196,11354,American Crystal Moorhead,Boiler 2,1,137.0,7200.0,Coal,400,311,56560,100-499,MN,1905
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322222,2011,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,gallons,0.0,0.0,3175,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
1002596,APPVION - APPLETON PLT,55087.0,OUTAGAMIE COUNTY,322230,2011,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),Tier 1 (Equation C-1),91.9,mmBtu/hr,,,0.0,gallons,0.0,0.0,3176,Appleton,B23 Gas Boiler,1,91.9,500.0,Light Liquid,350,322,54912,500-999,WI,3342
